Count,Tradelist Count,Name,Edition,Card Number,Condition,Foil,Signed,Artist Proof,Altered Art,Misprint,Promo,Textless,My Price
1,,Swamp (41),Duel Decks: Speed vs. Cunning,41,,,,,,,,,0.07
1,,Swamp (40),Duel Decks: Speed vs. Cunning,40,,,,,,,,,0.06
1,,Swift Justice,Duel Decks: Speed vs. Cunning,62,,,,,,,,,0.04
1,,Terramorphic Expanse,Duel Decks: Speed vs. Cunning,74,,,,,,,,,0.08
1,,Thousand Winds,Duel Decks: Speed vs. Cunning,58,,,,,,,,,0.1
1,,Traumatic Visions,Duel Decks: Speed vs. Cunning,69,,,,,,,,,0.02
1,,Whiplash Trap,Duel Decks: Speed vs. Cunning,70,,,,,,,,,0.04
1,,Willbender,Duel Decks: Speed vs. Cunning,47,,,,,,,,,0.08
1,,Zurgo Helmsmasher,Duel Decks: Speed vs. Cunning,1,,,,,,,,,0
4,,Abomination of Gudul,Khans of Tarkir,159,,,,,,,,,0.01
4,,Abzan Banner,Khans of Tarkir,215,,,,,,,,,0.01
4,,Abzan Battle Priest,Khans of Tarkir,1,,,,,,,,,0.09
4,,Abzan Charm,Khans of Tarkir,161,,,,,,,,,0.08
4,,Abzan Falconer,Khans of Tarkir,2,,,,,,,,,0.09
4,,Abzan Guide,Khans of Tarkir,162,,,,,,,,,0.01
4,,Act of Treason,Khans of Tarkir,95,,,,,,,,,0.01
4,,Ainok Bond-Kin,Khans of Tarkir,3,,,,,,,,,0.04
4,,Ainok Tracker,Khans of Tarkir,96,,,,,,,,,0.01
4,,Alabaster Kirin,Khans of Tarkir,4,,,,,,,,,0.01
4,,Alpine Grizzly,Khans of Tarkir,127,,,,,,,,,0.03
4,,Arc Lightning,Khans of Tarkir,97,,,,,,,,,0.03
4,,Archers' Parapet,Khans of Tarkir,128,,,,,,,,,0.02
4,,Armament Corps,Khans of Tarkir,165,,,,,,,,,0.02
4,,Arrow Storm,Khans of Tarkir,98,,,,,,,,,0.01
4,,Awaken the Bear,Khans of Tarkir,129,,,,,,,,,0.01
4,,Barrage of Boulders,Khans of Tarkir,100,,,,,,,,,0.02
4,,Bear's Companion,Khans of Tarkir,167,,,,,,,,,0.02
4,,Become Immense,Khans of Tarkir,130,,,,,,,,,0.1
4,,Bellowing Saddlebrute,Khans of Tarkir,64,,,,,,,,,0.01
4,,Bitter Revelation,Khans of Tarkir,65,,,,,,,,,0.02
4,,Blinding Spray,Khans of Tarkir,32,,,,,,,,,0.02
4,,Bloodfell Caves,Khans of Tarkir,229,,,,,,,,,0.04
4,,Bloodfire Expert,Khans of Tarkir,101,,,,,,,,,0.01
4,,Bloodfire Mentor,Khans of Tarkir,102,,,,,,,,,0.01
4,,Blossoming Sands,Khans of Tarkir,231,,,,,,,,,0.05
4,,Brave the Sands,Khans of Tarkir,5,,,,,,,,,0.09
4,,Briber's Purse,Khans of Tarkir,217,,,,,,,,,0.01
4,,Bring Low,Khans of Tarkir,103,,,,,,,,,0.01
4,,Burn Away,Khans of Tarkir,104,,,,,,,,,0.02
4,,Cancel,Khans of Tarkir,33,,,,,,,,,0.03
4,,Canyon Lurkers,Khans of Tarkir,105,,,,,,,,,0.01
4,,Chief of the Edge,Khans of Tarkir,169,,,,,,,,,0.04
4,,Chief of the Scale,Khans of Tarkir,170,,,,,,,,,0.03
4,,Cranial Archive,Khans of Tarkir,218,,,,,,,,,0.02
4,,Crippling Chill,Khans of Tarkir,35,,,,,,,,,0.01
4,,Dazzling Ramparts,Khans of Tarkir,6,,,,,,,,,0.02
4,,Dead Drop,Khans of Tarkir,67,,,,,,,,,0.03
4,,Death Frenzy,Khans of Tarkir,172,,,,,,,,,0.02
4,,Debilitating Injury,Khans of Tarkir,68,,,,,,,,,0.01
4,,Defiant Strike,Khans of Tarkir,7,,,,,,,,,0.04
4,,Despise,Khans of Tarkir,69,,,,,,,,,0.05
4,,Disdainful Stroke,Khans of Tarkir,37,,,,,,,,,0.04
4,,Dismal Backwater,Khans of Tarkir,232,,,,,,,,,0.05
4,,Disowned Ancestor,Khans of Tarkir,70,,,,,,,,,0.03
4,,Dragon Grip,Khans of Tarkir,107,,,,,,,,,0.02
4,,Dragon's Eye Savants,Khans of Tarkir,38,,,,,,,,,0.03
4,,Dragonscale Boon,Khans of Tarkir,131,,,,,,,,,0.02
4,,Dutiful Return,Khans of Tarkir,71,,,,,,,,,0.01
4,,Efreet Weaponmaster,Khans of Tarkir,175,,,,,,,,,0.01
4,,Embodiment of Spring,Khans of Tarkir,39,,,,,,,,,0.01
4,,Erase,Khans of Tarkir,9,,,,,,,,,0.02
4,,Feat of Resistance,Khans of Tarkir,10,,,,,,,,,0.03
4,,Feed the Clan,Khans of Tarkir,132,,,,,,,,,0.04
4,,Firehoof Cavalry,Khans of Tarkir,11,,,,,,,,,0.01
4,,Force Away,Khans of Tarkir,40,,,,,,,,,0.02
4,,Frontier Bivouac,Khans of Tarkir,234,,,,,,,,,0.08
4,,Glacial Stalker,Khans of Tarkir,41,,,,,,,,,0.01
4,,Goblinslide,Khans of Tarkir,109,,,,,,,,,0.05
4,,Gurmag Swiftwing,Khans of Tarkir,74,,,,,,,,,0.04
4,,Heart-Piercer Bow,Khans of Tarkir,221,,,,,,,,,0.02
4,,Heir of the Wilds,Khans of Tarkir,134,,,,,,,,,0.02
4,,Highland Game,Khans of Tarkir,135,,,,,,,,,0.01
4,,Highspire Mantis,Khans of Tarkir,177,,,,,,,,,0.02
4,,Hooting Mandrills,Khans of Tarkir,137,,,,,,,,,0.03
4,,Horde Ambusher,Khans of Tarkir,110,,,,,,,,,0.01
4,,Hordeling Outburst,Khans of Tarkir,111,,,,,,,,,0.23
4,,Icefeather Aven,Khans of Tarkir,178,,,,,,,,,0.03
4,,Incremental Growth,Khans of Tarkir,138,,,,,,,,,0.02
4,,Jeskai Banner,Khans of Tarkir,222,,,,,,,,,0.01
4,,Jeskai Charm,Khans of Tarkir,181,,,,,,,,,0.02
4,,Jeskai Elder,Khans of Tarkir,43,,,,,,,,,0.01
4,,Jeskai Student,Khans of Tarkir,14,,,,,,,,,0.01
4,,Jeskai Windscout,Khans of Tarkir,44,,,,,,,,,0.02
4,,Jungle Hollow,Khans of Tarkir,235,,,,,,,,,0.05
4,,Kheru Bloodsucker,Khans of Tarkir,75,,,,,,,,,0.03
4,,Kheru Dreadmaw,Khans of Tarkir,76,,,,,,,,,0.01
4,,Kill Shot,Khans of Tarkir,15,,,,,,,,,0.01
4,,Kin-Tree Invocation,Khans of Tarkir,183,,,,,,,,,0.03
4,,Kin-Tree Warden,Khans of Tarkir,139,,,,,,,,,0.01
4,,Krumar Bond-Kin,Khans of Tarkir,77,,,,,,,,,0.01
4,,Leaping Master,Khans of Tarkir,114,,,,,,,,,0.01
4,,Lens of Clarity,Khans of Tarkir,223,,,,,,,,,0.02
4,,Longshot Squad,Khans of Tarkir,140,,,,,,,,,0.03
4,,Mardu Banner,Khans of Tarkir,224,,,,,,,,,0.01
4,,Mardu Blazebringer,Khans of Tarkir,115,,,,,,,,,0.02
4,,Mardu Charm,Khans of Tarkir,186,,,,,,,,,0.01
4,,Mardu Hateblade,Khans of Tarkir,16,,,,,,,,,0.01
4,,Mardu Heart-Piercer,Khans of Tarkir,116,,,,,,,,,0.02
4,,Mardu Hordechief,Khans of Tarkir,17,,,,,,,,,0.01
4,,Mardu Roughrider,Khans of Tarkir,187,,,,,,,,,0.01
4,,Mardu Skullhunter,Khans of Tarkir,78,,,,,,,,,0.02
4,,Mardu Warshrieker,Khans of Tarkir,117,,,,,,,,,0.01
4,,Master the Way,Khans of Tarkir,188,,,,,,,,,0.01
4,,Mer-Ek Nightblade,Khans of Tarkir,79,,,,,,,,,0.04
4,,Mistfire Weaver,Khans of Tarkir,46,,,,,,,,,0.02
4,,Molting Snakeskin,Khans of Tarkir,80,,,,,,,,,0.02
4,,Monastery Flock,Khans of Tarkir,47,,,,,,,,,0.01
4,,Monastery Swiftspear,Khans of Tarkir,118,,,,,,,,,0.69
4,,Murderous Cut,Khans of Tarkir,81,,,,,,,,,0.07
4,,Mystic Monastery,Khans of Tarkir,236,,,,,,,,,0.1
4,,Mystic of the Hidden Way,Khans of Tarkir,48,,,,,,,,,0.02
4,,Naturalize,Khans of Tarkir,142,,,,,,,,,0.01
4,,Nomad Outpost,Khans of Tarkir,237,,,,,,,,,0.18
4,,Opulent Palace,Khans of Tarkir,238,,,,,,,,,0.09
4,,Pine Walker,Khans of Tarkir,143,,,,,,,,,0.02
4,,Ponyback Brigade,Khans of Tarkir,191,,,,,,,,,0.01
4,,Quiet Contemplation,Khans of Tarkir,50,,,,,,,,,0.02
4,,Raiders' Spoils,Khans of Tarkir,83,,,,,,,,,0.02
4,,Rakshasa's Secret,Khans of Tarkir,84,,,,,,,,,0.01
4,,Ride Down,Khans of Tarkir,194,,,,,,,,,0.02
4,,Rite of the Serpent,Khans of Tarkir,86,,,,,,,,,0.01
4,,Riverwheel Aerialists,Khans of Tarkir,51,,,,,,,,,0.02
4,,Roar of Challenge,Khans of Tarkir,145,,,,,,,,,0.03
4,,Rotting Mastodon,Khans of Tarkir,87,,,,,,,,,0.01
4,,Rugged Highlands,Khans of Tarkir,240,,,,,,,,,0.03
4,,Rush of Battle,Khans of Tarkir,19,,,,,,,,,0.02
4,,Ruthless Ripper,Khans of Tarkir,88,,,,,,,,,0.05
4,,Sage-Eye Harrier,Khans of Tarkir,20,,,,,,,,,0.01
4,,Sagu Archer,Khans of Tarkir,146,,,,,,,,,0.01
4,,Salt Road Patrol,Khans of Tarkir,21,,,,,,,,,0.01
4,,Sandsteppe Citadel,Khans of Tarkir,241,,,,,,,,,0.2
4,,Savage Punch,Khans of Tarkir,147,,,,,,,,,0.02
4,,Scaldkin,Khans of Tarkir,52,,,,,,,,,0.01
4,,Scion of Glaciers,Khans of Tarkir,53,,,,,,,,,0.02
4,,Scoured Barrens,Khans of Tarkir,242,,,,,,,,,0.04
4,,Scout the Borders,Khans of Tarkir,148,,,,,,,,,0.01
4,,Secret Plans,Khans of Tarkir,198,,,,,,,,,0.02
4,,Seek the Horizon,Khans of Tarkir,150,,,,,,,,,0.02
4,,Seeker of the Way,Khans of Tarkir,22,,,,,,,,,0.02
4,,Set Adrift,Khans of Tarkir,54,,,,,,,,,0.02
4,,Shambling Attendants,Khans of Tarkir,89,,,,,,,,,0.01
4,,Shatter,Khans of Tarkir,120,,,,,,,,,0.02
4,,Sidisi's Pet,Khans of Tarkir,90,,,,,,,,,0.01
4,,Siegecraft,Khans of Tarkir,23,,,,,,,,,0.01
4,,Singing Bell Strike,Khans of Tarkir,55,,,,,,,,,0.01
4,,Smite the Monstrous,Khans of Tarkir,24,,,,,,,,,0.01
4,,Smoke Teller,Khans of Tarkir,151,,,,,,,,,0.01
4,,Snowhorn Rider,Khans of Tarkir,201,,,,,,,,,0.01
4,,Stubborn Denial,Khans of Tarkir,56,,,,,,,,,0.35
4,,Sultai Banner,Khans of Tarkir,225,,,,,,,,,0.01
4,,Sultai Charm,Khans of Tarkir,204,,,,,,,,,0.02
4,,Sultai Flayer,Khans of Tarkir,152,,,,,,,,,0.02
4,,Sultai Scavenger,Khans of Tarkir,91,,,,,,,,,0.01
4,,Sultai Soothsayer,Khans of Tarkir,205,,,,,,,,,0.01
4,,Summit Prowler,Khans of Tarkir,121,,,,,,,,,0.01
4,,Suspension Field,Khans of Tarkir,25,,,,,,,,,0.02
4,,Swarm of Bloodflies,Khans of Tarkir,92,,,,,,,,,0.02
4,,Swift Kick,Khans of Tarkir,122,,,,,,,,,0.01
4,,Swiftwater Cliffs,Khans of Tarkir,243,,,,,,,,,0.04
4,,Taigam's Scheming,Khans of Tarkir,57,,,,,,,,,0.02
4,,Take Up Arms,Khans of Tarkir,26,,,,,,,,,0.02
4,,Temur Banner,Khans of Tarkir,226,,,,,,,,,0.02
4,,Temur Charger,Khans of Tarkir,153,,,,,,,,,0.02
4,,Temur Charm,Khans of Tarkir,208,,,,,,,,,0.02
4,,Thornwood Falls,Khans of Tarkir,244,,,,,,,,,0.05
4,,Throttle,Khans of Tarkir,93,,,,,,,,,0.01
4,,Timely Hordemate,Khans of Tarkir,27,,,,,,,,,0.01
4,,Tomb of the Spirit Dragon,Khans of Tarkir,245,,,,,,,,,0.09
4,,Tormenting Voice,Khans of Tarkir,123,,,,,,,,,0.02
4,,Tranquil Cove,Khans of Tarkir,246,,,,,,,,,0.05
4,,Treasure Cruise,Khans of Tarkir,59,,,,,,,,,0.04
4,,Trumpet Blast,Khans of Tarkir,124,,,,,,,,,0.02
4,,Tusked Colossodon,Khans of Tarkir,155,,,,,,,,,0.01
4,,Tuskguard Captain,Khans of Tarkir,156,,,,,,,,,0.05
4,,Unyielding Krumar,Khans of Tarkir,94,,,,,,,,,0.01
4,,Valley Dasher,Khans of Tarkir,125,,,,,,,,,0.03
4,,Venerable Lammasu,Khans of Tarkir,28,,,,,,,,,0.02
4,,War Behemoth,Khans of Tarkir,29,,,,,,,,,0.01
4,,Warden of the Eye,Khans of Tarkir,212,,,,,,,,,0.01
4,,War-Name Aspirant,Khans of Tarkir,126,,,,,,,,,0.02
4,,Watcher of the Roost,Khans of Tarkir,30,,,,,,,,,0.01
4,,Waterwhirl,Khans of Tarkir,60,,,,,,,,,0.01
4,,Weave Fate,Khans of Tarkir,61,,,,,,,,,0.01
4,,Wetland Sambar,Khans of Tarkir,62,,,,,,,,,0.01
4,,Whirlwind Adept,Khans of Tarkir,63,,,,,,,,,0.01
4,,Wind-Scarred Crag,Khans of Tarkir,247,,,,,,,,,0.05
4,,Windstorm,Khans of Tarkir,157,,,,,,,,,0.02
4,,Winterflame,Khans of Tarkir,213,,,,,,,,,0.03
4,,Witness of the Ages,Khans of Tarkir,228,,,,,,,,,0.02
4,,Woolly Loxodon,Khans of Tarkir,158,,,,,,,,,0.02
3,,Abyssal Persecutor,Commander 2014,132,,,,,,,,,0.99
1,,Adarkar Valkyrie,Commander 2014,63,,,,,,,,,0.35
1,,Aether Gale,Commander 2014,11,,,,,,,,,0.18
1,,Aether Snap,Commander 2014,133,,,,,,,,,0.2
1,,Afterlife,Commander 2014,64,,,,,,,,,0.04
1,,Angel of the Dire Hour,Commander 2014,1,,,,,,,,,2.23
1,,Angelic Field Marshal,Commander 2014,2,,,,,,,,,0.25
1,,Annihilate,Commander 2014,134,,,,,,,,,0.03
1,,Arcane Lighthouse,Commander 2014,59,,,,,,,,,1.44
1,,Argentum Armor,Commander 2014,228,,,,,,,,,0.6
1,,Armistice,Commander 2014,65,,,,,,,,,0.1
1,,Artisan of Kozilek,Commander 2014,62,,,,,,,,,0.23
1,,Assault Suit,Commander 2014,53,,,,,,,,,0.06
1,,Azure Mage,Commander 2014,98,,,,,,,,,0.05
1,,Bad Moon,Commander 2014,135,,,,,,,,,0.3
1,,Barren Moor,Commander 2014,284,,,,,,,,,0.05
1,,Beastmaster Ascension,Commander 2014,186,,,,,,,,,0.88
1,,Beetleback Chief,Commander 2014,171,,,,,,,,,0.09
1,,Benevolent Offering,Commander 2014,3,,,,,,,,,0.14
1,,Bitter Feud,Commander 2014,32,,,,,,,,,0.1
1,,Black Sun's Zenith,Commander 2014,136,,,,,,,,,2.49
1,,Blasphemous Act,Commander 2014,172,,,,,,,,,1.51
1,,Bloodgift Demon,Commander 2014,137,,,,,,,,,0.32
1,,Bogardan Hellkite,Commander 2014,173,,,,,,,,,0.35
1,,Bojuka Bog,Commander 2014,285,,,,,,,,,1.11
1,,Bonehoard,Commander 2014,229,,,,,,,,,0.1
1,,"Bosh, Iron Golem",Commander 2014,230,,,,,,,,,0.1
1,,Bottle Gnomes,Commander 2014,231,,,,,,,,,0.05
1,,Brave the Elements,Commander 2014,66,,,,,,,,,0.2
1,,Breaching Leviathan,Commander 2014,12,,,,,,,,,0.2
1,,Brine Elemental,Commander 2014,99,,,,,,,,,0.05
1,,Buried Ruin,Commander 2014,286,,,,,,,,,0.49
1,,Burnished Hart,Commander 2014,232,,,,,,,,,0.35
1,,Butcher of Malakir,Commander 2014,138,,,,,,,,,0.12
1,,Cackling Counterpart,Commander 2014,100,,,,,,,,,0.15
1,,Caged Sun,Commander 2014,233,,,,,,,,,5.89
1,,Call to Mind,Commander 2014,101,,,,,,,,,0.05
1,,Cathars' Crusade,Commander 2014,67,,,,,,,,,0.99
1,,Cathodion,Commander 2014,234,,,,,,,,,0.04
1,,Celestial Crusader,Commander 2014,68,,,,,,,,,0.08
1,,Chaos Warp,Commander 2014,174,,,,,,,,,1.49
1,,Charcoal Diamond,Commander 2014,235,,,,,,,,,0.2
1,,Collective Unconscious,Commander 2014,187,,,,,,,,,0.12
1,,Comeuppance,Commander 2014,4,,,,,,,,,1.02
1,,Commander's Sphere,Commander 2014,54,,,,,,,,,0.47
1,,Compulsive Research,Commander 2014,102,,,,,,,,,0.08
1,,Concentrate,Commander 2014,103,,,,,,,,,0.09
1,,Condemn,Commander 2014,69,,,,,,,,,0.13
1,,Containment Priest,Commander 2014,5,,,,,,,,,10
1,,Coral Atoll,Commander 2014,287,,,,,,,,,0.1
1,,Creeperhulk,Commander 2014,42,,,,,,,,,0.12
1,,Crown of Doom,Commander 2014,55,,,,,,,,,0.15
1,,Crypt Ghast,Commander 2014,139,,,,,,,,,1.99
1,,Crypt of Agadeem,Commander 2014,288,,,,,,,,,0.49
1,,Crystal Vein,Commander 2014,289,,,,,,,,,0.24
1,,Cyclonic Rift,Commander 2014,104,,,,,,,,,4.5
1,,"Daretti, Scrap Savant",Commander 2014,33,,,,,,,,,0.75
1,,Darksteel Citadel,Commander 2014,290,,,,,,,,,0.39
1,,Decree of Justice,Commander 2014,70,,,,,,,,,0.12
1,,Deep-Sea Kraken,Commander 2014,105,,,,,,,,,0.24
1,,Demon of Wailing Agonies,Commander 2014,21,,,,,,,,,0.23
1,,Deploy to the Front,Commander 2014,6,,,,,,,,,0.18
1,,Desert Twister,Commander 2014,188,,,,,,,,,0.05
1,,Disciple of Bolas,Commander 2014,140,,,,,,,,,0.65
1,,Dismiss,Commander 2014,106,,,,,,,,,0.07
1,,Distorting Wake,Commander 2014,107,,,,,,,,,0.1
1,,Domineering Will,Commander 2014,13,,,,,,,,,0.23
1,,Dormant Volcano,Commander 2014,291,,,,,,,,,0.05
1,,"Drana, Kalastria Bloodchief",Commander 2014,141,,,,,,,,,0.55
1,,Dread Return,Commander 2014,142,,,,,,,,,0.48
1,,Dreamstone Hedron,Commander 2014,236,,,,,,,,,0.08
1,,Dregs of Sorrow,Commander 2014,143,,,,,,,,,0.17
1,,Drifting Meadow,Commander 2014,292,,,,,,,,,0.04
1,,Drove of Elves,Commander 2014,189,,,,,,,,,0.25
1,,Dualcaster Mage,Commander 2014,34,,,,,,,,,0.35
1,,Dulcet Sirens,Commander 2014,14,,,,,,,,,0.1
1,,Elvish Archdruid,Commander 2014,190,,,,,,,,,1.5
1,,Elvish Mystic,Commander 2014,191,,,,,,,,,0.29
1,,Elvish Skysweeper,Commander 2014,192,,,,,,,,,0.02
1,,Elvish Visionary,Commander 2014,193,,,,,,,,,0.07
1,,Emerald Medallion,Commander 2014,237,,,,,,,,,0.5
1,,"Emeria, the Sky Ruin",Commander 2014,293,,,,,,,,,3.33
5,,Epochrasite,Commander 2014,238,,,,,,,,,0.12
1,,Essence Warden,Commander 2014,194,,,,,,,,,0.75
1,,Everflowing Chalice,Commander 2014,239,,,,,,,,,0.2
1,,Everglades,Commander 2014,294,,,,,,,,,0.1
1,,Evernight Shade,Commander 2014,144,,,,,,,,,0.02
1,,Evolving Wilds,Commander 2014,295,,,,,,,,,0.04
1,,Exclude,Commander 2014,108,,,,,,,,,0.2
1,,"Ezuri, Renegade Leader",Commander 2014,195,,,,,,,,,3.69
1,,Faithless Looting,Commander 2014,175,,,,,,,,,0.25
1,,Farhaven Elf,Commander 2014,196,,,,,,,,,0.25
1,,Fathom Seer,Commander 2014,109,,,,,,,,,0.04
1,,Feldon of the Third Path,Commander 2014,35,,,,,,,,,1.75
1,,Fell the Mighty,Commander 2014,7,,,,,,,,,0.25
1,,Fire Diamond,Commander 2014,240,,,,,,,,,0.24
1,,Flamekin Village,Commander 2014,60,,,,,,,,,0.56
1,,Flametongue Kavu,Commander 2014,176,,,,,,,,,0.1
1,,Flesh Carver,Commander 2014,22,,,,,,,,,0.2
1,,Flickerwisp,Commander 2014,71,,,,,,,,,0.56
1,,Fog Bank,Commander 2014,110,,,,,,,,,0.59
1,,Fool's Demise,Commander 2014,111,,,,,,,,,0.09
1,,Forest,Commander 2014,335,,,,,,,,,0.04
1,,Forest,Commander 2014,337,,,,,,,,,0.04
1,,Forest,Commander 2014,334,,,,,,,,,0.04
1,,Forest,Commander 2014,336,,,,,,,,,0.04
1,,Forgotten Cave,Commander 2014,296,,,,,,,,,0.05
1,,Fresh Meat,Commander 2014,197,,,,,,,,,0.1
1,,"Freyalise, Llanowar's Fury",Commander 2014,43,,,,,,,,,8.92
1,,Frost Titan,Commander 2014,112,,,,,,,,,0.46
1,,Gargoyle Castle,Commander 2014,297,,,,,,,,,0.11
1,,Geist-Honored Monk,Commander 2014,72,,,,,,,,,0.14
1,,Ghost Quarter,Commander 2014,298,,,,,,,,,0.91
1,,Ghoulcaller Gisa,Commander 2014,23,,,,,,,,,10
1,,Gift of Estates,Commander 2014,73,,,,,,,,,0.25
1,,Goblin Welder,Commander 2014,177,,,,,,,,,2.25
1,,Grand Abolisher,Commander 2014,74,,,,,,,,,3.94
1,,Grave Sifter,Commander 2014,44,,,,,,,,,0.1
1,,Grave Titan,Commander 2014,145,,,,,,,,,8
1,,Gray Merchant of Asphodel,Commander 2014,146,,,,,,,,,0.15
1,,Great Furnace,Commander 2014,299,,,,,,,,,0.35
1,,Grim Flowering,Commander 2014,198,,,,,,,,,0.04
1,,Hallowed Spiritkeeper,Commander 2014,8,,,,,,,,,0.2
1,,Harrow,Commander 2014,199,,,,,,,,,0.1
1,,Haunted Fengraf,Commander 2014,300,,,,,,,,,0.09
1,,Havenwood Battleground,Commander 2014,301,,,,,,,,,0.05
1,,Hoard-Smelter Dragon,Commander 2014,178,,,,,,,,,0.15
1,,Hoverguard Sweepers,Commander 2014,113,,,,,,,,,0.1
1,,Hunting Triad,Commander 2014,200,,,,,,,,,0.04
1,,Ichor Wellspring,Commander 2014,241,,,,,,,,,0.1
1,,Immaculate Magistrate,Commander 2014,201,,,,,,,,,1.05
1,,Impact Resonance,Commander 2014,36,,,,,,,,,0.1
1,,Imperious Perfect,Commander 2014,202,,,,,,,,,0.66
1,,Incite Rebellion,Commander 2014,37,,,,,,,,,0.1
1,,Infernal Offering,Commander 2014,24,,,,,,,,,0.15
1,,Infinite Reflection,Commander 2014,114,,,,,,,,,0.16
1,,Ingot Chewer,Commander 2014,179,,,,,,,,,0.25
1,,Intellectual Offering,Commander 2014,15,,,,,,,,,0.15
1,,Into the Roil,Commander 2014,115,,,,,,,,,0.08
1,,Island,Commander 2014,323,,,,,,,,,0.04
1,,Island,Commander 2014,322,,,,,,,,,0.04
1,,Island,Commander 2014,324,,,,,,,,,0.04
1,,Island,Commander 2014,325,,,,,,,,,0.04
1,,Ixidron,Commander 2014,116,,,,,,,,,0.2
1,,Jalum Tome,Commander 2014,242,,,,,,,,,0.13
1,,Jazal Goldmane,Commander 2014,9,,,,,,,,,0.49
1,,Jet Medallion,Commander 2014,243,,,,,,,,,2.02
1,,Joraga Warcaller,Commander 2014,203,,,,,,,,,2.1
1,,Jungle Basin,Commander 2014,302,,,,,,,,,0.07
1,,Junk Diver,Commander 2014,244,,,,,,,,,0.25
1,,Karoo,Commander 2014,303,,,,,,,,,0.1
1,,"Kemba, Kha Regent",Commander 2014,75,,,,,,,,,0.15
1,,Kor Sanctifiers,Commander 2014,76,,,,,,,,,0.05
1,,Lashwrithe,Commander 2014,245,,,,,,,,,0.25
1,,Lifeblood Hydra,Commander 2014,45,,,,,,,,,1.16
1,,Liliana's Reaver,Commander 2014,147,,,,,,,,,0.4
1,,Liquimetal Coating,Commander 2014,246,,,,,,,,,0.15
1,,Llanowar Elves,Commander 2014,204,,,,,,,,,0.2
1,,Lonely Sandbar,Commander 2014,304,,,,,,,,,0.1
1,,Loreseeker's Stone,Commander 2014,56,,,,,,,,,0.04
1,,"Lorthos, the Tidemaker",Commander 2014,117,,,,,,,,,0.49
1,,Loxodon Warhammer,Commander 2014,247,,,,,,,,,0.25
1,,Lys Alana Huntmaster,Commander 2014,205,,,,,,,,,0.16
1,,Magmaquake,Commander 2014,180,,,,,,,,,0.1
1,,Magus of the Coffers,Commander 2014,148,,,,,,,,,0.88
1,,Malicious Affliction,Commander 2014,25,,,,,,,,,0.45
1,,Marble Diamond,Commander 2014,248,,,,,,,,,0.08
1,,Marshal's Anthem,Commander 2014,77,,,,,,,,,0.19
1,,Martial Coup,Commander 2014,78,,,,,,,,,0.99
1,,Mask of Memory,Commander 2014,249,,,,,,,,,0.1
1,,Masked Admirers,Commander 2014,206,,,,,,,,,0.11
1,,Masterwork of Ingenuity,Commander 2014,57,,,,,,,,,1.16
1,,Mentor of the Meek,Commander 2014,79,,,,,,,,,0.4
1,,Midnight Haunting,Commander 2014,80,,,,,,,,,0.09
1,,Mind Stone,Commander 2014,250,,,,,,,,,0.4
1,,Mobilization,Commander 2014,81,,,,,,,,,0.25
1,,Moonsilver Spear,Commander 2014,251,,,,,,,,,0.16
1,,Morkrut Banshee,Commander 2014,149,,,,,,,,,0.02
1,,Moss Diamond,Commander 2014,252,,,,,,,,,0.04
1,,Mountain,Commander 2014,331,,,,,,,,,0.04
1,,Mountain,Commander 2014,330,,,,,,,,,0.04
1,,Mountain,Commander 2014,332,,,,,,,,,0.04
1,,Mountain,Commander 2014,333,,,,,,,,,0.04
1,,Mulldrifter,Commander 2014,118,,,,,,,,,0.25
1,,Mutilate,Commander 2014,150,,,,,,,,,0.35
1,,Mycosynth Wellspring,Commander 2014,253,,,,,,,,,0.05
1,,Myr Battlesphere,Commander 2014,254,,,,,,,,,0.25
1,,Myr Retriever,Commander 2014,255,,,,,,,,,0.2
1,,Myr Sire,Commander 2014,256,,,,,,,,,0.05
1,,Myriad Landscape,Commander 2014,61,,,,,,,,,0.76
1,,"Nahiri, the Lithomancer",Commander 2014,10,,,,,,,,,4.95
1,,Nantuko Shade,Commander 2014,151,,,,,,,,,0.13
1,,Necromantic Selection,Commander 2014,26,,,,,,,,,0.25
1,,Nekrataal,Commander 2014,152,,,,,,,,,0.08
1,,Nevinyrral's Disk,Commander 2014,257,,,,,,,,,0.75
1,,Nomads' Assembly,Commander 2014,82,,,,,,,,,0.12
1,,Ob Nixilis of the Black Oath,Commander 2014,27,,,,,,,,,4
1,,Oblation,Commander 2014,83,,,,,,,,,0.15
1,,"Oran-Rief, the Vastwood",Commander 2014,305,,,,,,,,,0.49
1,,Overrun,Commander 2014,207,,,,,,,,,0.09
1,,Overseer of the Damned,Commander 2014,28,,,,,,,,,1.11
1,,Overwhelming Stampede,Commander 2014,208,,,,,,,,,0.17
1,,Palladium Myr,Commander 2014,258,,,,,,,,,0.5
1,,Panic Spellbomb,Commander 2014,259,,,,,,,,,0.04
1,,Pearl Medallion,Commander 2014,260,,,,,,,,,1.25
1,,Pentavus,Commander 2014,261,,,,,,,,,0.12
1,,Pestilence Demon,Commander 2014,153,,,,,,,,,0.17
1,,Phyrexian Gargantua,Commander 2014,154,,,,,,,,,0.05
1,,Phyrexian Ingester,Commander 2014,119,,,,,,,,,0.14
1,,Phyrexia's Core,Commander 2014,306,,,,,,,,,0.04
1,,Pilgrim's Eye,Commander 2014,262,,,,,,,,,0.04
1,,Plains,Commander 2014,319,,,,,,,,,0.04
1,,Plains,Commander 2014,318,,,,,,,,,0.04
1,,Plains,Commander 2014,321,,,,,,,,,0.04
